dist_0_4,dist_0_8,dist_0_12,dist_0_16,dist_0_20,etiqueta
0.5304267758369641,0.30555460252241956,0.24220070416570208,0.196102178983946,0.21690421661796555,A
0.5305323101786853,0.30785014487037676,0.2506301432439779,0.20710920774344566,0.23334068777996414,A
0.495246844833782,0.3022184674226277,0.2794095337260725,0.2534945063402114,0.2508073866418753,A
0.5568619220924839,0.3630587498797958,0.34401224491490134,0.31233204016425936,0.2925143609507035,A
0.5777426582193572,0.39272468663566895,0.36683020275998957,0.3417583130206527,0.3109849920544922,A
0.597026830686676,0.33546011159119804,0.26230176049061904,0.2084454147708475,0.2264052898440937,A
0.6202768899550813,0.4028422303237055,0.2707417551951468,0.2293130352098955,0.2693007334125604,A
0.52702422599921,0.3517991162150191,0.30914430442186747,0.27847159192092735,0.28809933282615025,A
0.49860442217375844,0.30655413201408344,0.22287188501233554,0.1779917892172286,0.2025606992672813,A
0.47045303417100803,0.2794499382203062,0.2190168126621356,0.1887957020856638,0.21037025881925572,A
0.5172523931002027,0.32081140083201604,0.27058424426665445,0.2331711371370696,0.2396862279229617,A
0.5667872630029555,0.3622978266480231,0.3064554342946558,0.24184891195782496,0.25911247344749405,A
0.593167349037722,0.36904522722460936,0.2808468359994206,0.23369081767532146,0.2588378517212616,A
0.5514924169971576,0.3390017383027337,0.30448254387794116,0.2770957896155213,0.2859133523049646,A
0.5763197075614974,0.3738630519579854,0.3206736078207609,0.2743487349549616,0.29179251138087553,A
0.4702324974421748,0.3014868109682503,0.21416255347128468,0.1691629718206234,0.19447343340352888,A
0.5076899924729753,0.3330489021476842,0.26647042149698486,0.2292495084947727,0.24186752228405034,A
0.49975873301085866,0.3053453766462133,0.24472126239075193,0.20397700560657503,0.2077454409377364,A
0.5758203449196677,0.34241498965031286,0.27294034219630986,0.22954960022730564,0.23143851572327873,A
0.38072108731346405,0.230344359857521,0.21617428398240254,0.20272862750226972,0.21501310742259744,A
0.3820407384148215,0.22885766094120882,0.2165708947248765,0.2050536803090348,0.21510523709859428,A
0.3775490755315687,0.22704330124304883,0.2143510371547603,0.20280346046098469,0.21322031897065247,A
0.39417427263831223,0.2332269938956357,0.22023160023405788,0.20514677215667151,0.21648686148350463,A
0.371080727386266,0.22334495401392254,0.2082414546643065,0.19535356688625605,0.2037280035684877,A
0.41121965570770136,0.2478781104291053,0.22978403727591384,0.2164556692463703,0.2211761326753398,A
0.3937021965529591,0.23359496687577144,0.21741387289604283,0.2003088534284218,0.21181839363414098,A
0.39016178099498333,0.23001193603998113,0.21802016453354295,0.2085161579840055,0.2193791227309724,A
0.3982721115281225,0.23660973570309882,0.2212279795127171,0.20927706567148177,0.21894756768774074,A
0.38812984947064794,0.2302513310060719,0.2189870788007491,0.20721047785029537,0.21659539977440115,A
0.43284954571878925,0.26328009579747225,0.23868554406602047,0.22063763961484584,0.21990312156593544,A
0.43337742882679625,0.24452934772073864,0.224919378028325,0.20562002868597343,0.2137012116244249,A
0.44399578813368806,0.2552770724846512,0.2369262170849898,0.21862958574464225,0.21971717732941948,A
0.4318888169199064,0.2470665155040315,0.2276253399272787,0.21045625670147736,0.21448372041413546,A
0.4197156286478864,0.2520980292578872,0.22444902491788926,0.20164460857829858,0.20858838949303626,A
0.4255693606420763,0.2534467046409221,0.22521202813616872,0.20277170389480154,0.21208021730942087,A
0.42263819506275024,0.2507797065716885,0.2258498487358344,0.20312739978108033,0.21407170059211367,A
0.435714855759806,0.26005663507106613,0.23214431750836068,0.20998020417150706,0.21914187984521405,A
0.4333152801111762,0.26074204548907415,0.2311998012299775,0.20136888606457098,0.18526763771862972,A
0.45569884179792247,0.272821274989848,0.24450142679016196,0.2146546179917517,0.21826160635684785,A
0.4460188429407034,0.26813769229644085,0.23816544131323086,0.21442195788311652,0.20687513098702523,A
0.45562260771041074,0.25642862812182193,0.23647297766376674,0.20891627795182974,0.21365653999104495,A
0.453646341967332,0.2637077760551681,0.233950572145311,0.20614793805074627,0.20501640597026505,A
0.44802226408034695,0.2666414457421731,0.23845089397263158,0.20352563876920368,0.19356478898187537,A
0.43918294630733545,0.2705772125987084,0.24473363445757912,0.21415914793601878,0.20944047231764318,A
0.4268816972858009,0.2510257705899179,0.22297633138064665,0.19799134611768326,0.19996504649519312,A
0.412749594308724,0.2525679364445676,0.22592340391262702,0.1990042721695661,0.20059293060886138,A
0.42885114010120573,0.26246670163856994,0.2334469697793859,0.20206845428520356,0.19177357034219458,A
0.4242604167240347,0.25823796093625273,0.22703554706685852,0.19833459540577322,0.20175322068165835,A
0.3898441988897662,0.22584949660023076,0.20642536278354245,0.18338253093484186,0.1893108186984404,A
0.43015290562093883,0.25643689245026996,0.23016343500581002,0.20203504044240014,0.20420823649582934,A
0.4147758655116586,0.2501483627865037,0.22676882578556595,0.19909291773819238,0.20533775895636275,A
0.43311598654351446,0.2592476339324833,0.23393527105907397,0.20615012356986037,0.21264386968508342,A
0.427970349625296,0.2594474163171885,0.23610254830287372,0.2092789521850426,0.21365269719484725,A
0.42192166206781884,0.252981933938953,0.2282723805617958,0.1978143938999773,0.20490578593791578,A
0.4493501425989873,0.2696462426429056,0.24009987627911383,0.21536380243429137,0.2115983413638375,A
0.4369997798638043,0.28716553205834083,0.2502426755175381,0.21543852587420784,0.21612672007947903,A
0.42989344639615923,0.29230555868434177,0.25939041492053194,0.21538522227269502,0.20825883836962902,A
0.42806652444520554,0.26133314750312914,0.23213258522107666,0.20925679418319884,0.2170263024183708,A
0.4129949536407251,0.24637569234853232,0.22497946422193962,0.20473956446322925,0.21337553008645962,A
0.4113927509732486,0.262234723947045,0.24081961048355152,0.21577414806252745,0.21355561625131375,A
0.4096366243092446,0.25176225993816875,0.23463023585634554,0.21091478584381987,0.2117031903622325,A
0.40262902570149606,0.2410450259318659,0.21574732794979762,0.18903560206069264,0.1952957964519654,A
0.41567891584772537,0.26152764237415793,0.23946283005819385,0.21479238618149657,0.2097874365655231,A
0.41473480309475325,0.25823840022779226,0.2379118774859773,0.21557636044404052,0.20422107210780488,A
0.40845945881083007,0.2520966743731264,0.23364318078529905,0.21209939840695866,0.20243105775087655,A
0.4036802155721419,0.2568590477007998,0.23385540645526295,0.212445823253131,0.20288456221450113,A
0.4101101532075683,0.25341352904348985,0.23163036709858603,0.2077032121655595,0.20896901448602295,A
0.423633543221396,0.26205702038976114,0.24129411991525848,0.21383901530678692,0.21260006064467574,A
0.4178935840723673,0.2539073160134868,0.2300329566573198,0.2047484036322347,0.2106587684763677,A
0.42026313904922274,0.24512960818904575,0.22267933711956056,0.1978962138914027,0.20824055073218667,A
0.25412259783188385,0.3052847178079992,0.2702711976847404,0.242159178465606,0.2517208162040369,E
0.26882857544581323,0.28963425198592924,0.26336467631956134,0.239074974627865,0.2413653287068148,E
0.26499730407501015,0.30690050373874855,0.2895741428071664,0.2664236645868948,0.26493017036818217,E
0.28745909141168674,0.29001633547651845,0.2556084794307778,0.2329427314875166,0.2388081620016661,E
0.2136317658189491,0.29976973917242744,0.28450507680243237,0.2593963834965207,0.252867268109218,E
0.30566480600670815,0.2640030215408918,0.22890073472807176,0.22379906918315415,0.23583212539813997,E
0.2910365828713311,0.2937998665175144,0.26376972619281835,0.2374253290075844,0.23981669003388448,E
0.29452345858597034,0.28631110407452864,0.2514012833292786,0.22616877984069717,0.2357101526400225,E
0.28906844736045895,0.25531369457100817,0.21909708602819028,0.2052780916690725,0.20122585924424202,E
0.2710985408132069,0.3123918253998502,0.292312634055682,0.26321282286961384,0.26003305976297614,E
0.24328322041798622,0.30847806501442,0.28006144921697385,0.254199138491821,0.24978542160655334,E
0.20293125462677084,0.3236010345927,0.299715755311758,0.26882973261673454,0.26862193650700594,E
0.21202092522855354,0.3235277512636161,0.27738138704980575,0.2453126801818652,0.2484172364625071,E
0.29791032128246214,0.32315479874407993,0.29861005179869654,0.25651244626982483,0.25872763920625036,E
0.3112437510081533,0.32445653516899076,0.30518893340466857,0.26218436181143306,0.26318225738278433,E
0.3227987367712481,0.32057659910469427,0.2940282142852497,0.25453896596984216,0.25547961990264445,E
0.2445000615410199,0.30494114726820515,0.2879962980452257,0.2709794946120665,0.27529301146342866,E
0.2704701018787556,0.2992242671782046,0.2834449047872442,0.2650770129435774,0.2643621968344163,E
0.23200836911562697,0.2949955122328522,0.27633687955178476,0.253674424660989,0.25206410421327635,E
0.26360040611166236,0.2870610622456384,0.2714680557128423,0.24876901858318023,0.2454405721411786,E
0.2584980167197999,0.3068217821394085,0.299292791075732,0.2735104461620431,0.2720038499136418,E
0.2490372100909081,0.3079574067637676,0.2617655272739654,0.22363983151954395,0.22397436000353926,E
0.29853449428876255,0.32220536517651827,0.27942591106187914,0.24566846773586917,0.2563265893567134,E
0.324336815189216,0.31800731974631047,0.31651314681918635,0.283701015248286,0.28235765607882485,E
0.30790709566756097,0.31305976481249365,0.2839318412520835,0.2591059079853933,0.25618955159685347,E
0.3780128850097408,0.4345909387858095,0.3804421516005822,0.3608534974489474,0.3388222541036208,E
0.3903998857184549,0.3914592803872691,0.352474535265261,0.33623320349225283,0.33329161973103566,E
0.40008169579713315,0.36111618350910357,0.3398066768292867,0.3257416546377348,0.33077453647651966,E
0.43221999745284084,0.34403355782424205,0.3307856127675724,0.3265512360443917,0.3389908983690527,E
0.44353719971878686,0.3418743013338714,0.32395384749625333,0.30409302922591247,0.29551036362387734,E
0.3809955191211203,0.38835094173030726,0.3563985340659901,0.3429677638490235,0.34193711464878157,E
0.3694061997548829,0.38893951720940045,0.35493910772266934,0.3414208648996177,0.3340621765676696,E
0.40078321296385844,0.379146823994282,0.3428294841816394,0.31207898411100876,0.28143673924345364,E
0.371579361361499,0.4367918039023515,0.3942676489637242,0.3770568223602222,0.3810951252481793,E
0.41910989705581553,0.4198586621918034,0.3541956942192773,0.3354075417307343,0.33607427722253563,E
0.38499208770695104,0.455126120544363,0.4074293500333582,0.38604364856065815,0.36950485427174407,E
0.3457598241624656,0.4044464596937723,0.36821025317774403,0.3489233397847059,0.34233452220881266,E
0.31218563298464425,0.3895994384927558,0.3722681383264305,0.35742974952336853,0.353063108546582,E
0.4016800012182941,0.44967746862235364,0.40880644211383677,0.395509476155695,0.3948237072856099,E
0.4385110168447859,0.42638764608306834,0.3724417206083622,0.35063373832248773,0.365532041262826,E
0.5242407239822165,0.4784345050390084,0.41229706105828456,0.37427545404433554,0.35473970186470455,E
0.42445968277877827,0.4952600503041817,0.44457810058348896,0.40830074890042656,0.38626441776156667,E
0.37804867505177187,0.4889539729032595,0.46581078531327824,0.4330065520546423,0.41467912327722667,E
0.40505289851281967,0.48436091232497436,0.44524432389343616,0.4368775045136949,0.43015133641793396,E
0.3788779119121416,0.3751731074766801,0.3233301210564892,0.31670862694802826,0.3315826968236114,E
0.4580149964473041,0.4265923927010103,0.37227100452185913,0.36217616061939495,0.3708884172346882,E
0.48131248042577096,0.4184729288694522,0.347107092191673,0.3388963708482289,0.34768220526600624,E
0.4203826456036076,0.3693143188574383,0.3247062844641631,0.31565244646977675,0.32211450578143563,E
0.2907533526702165,0.3369701315391712,0.31904096360399437,0.3098571788028838,0.3172589022062116,E
0.2936688274450676,0.349455733427647,0.31987243391363124,0.3098761335050243,0.32237335345513074,E
0.28379380040035085,0.36406894947044854,0.34305744586326525,0.32071506620400536,0.3193889655013984,E
0.29131650991540703,0.34550066494987863,0.32663448493292774,0.31208183523730193,0.3209114521709136,E
0.3057798748841148,0.3437394241188384,0.3212267092069644,0.3061952791619854,0.308806619106806,E
0.3245061148632329,0.3640041275605437,0.34632199723170115,0.3299148216912513,0.34626161234895697,E
0.31307701738246685,0.3489135376332611,0.3307533110428608,0.3185965559790681,0.32118703379079655,E
0.3267134718734999,0.34601857765426586,0.32161785249962427,0.314146490432726,0.32204332156164794,E
0.3114277955667475,0.38456225768876523,0.3750313827164936,0.3506291012306251,0.3504877685876091,E
0.3239625389346364,0.41252293643888593,0.39542859160077803,0.3708474818029889,0.36394335449515375,E
0.3249035027745574,0.3946454268468936,0.3824466324152084,0.359725922068317,0.37041354142157884,E
0.3185687149451702,0.3745580067979315,0.3639524624421065,0.3491148806419288,0.35069358121025895,E
0.311796812819916,0.37191000736292196,0.3615084511202918,0.3427122387974595,0.34983528280752996,E
0.32772478962318985,0.36786972502965937,0.34817222437778295,0.3292241385320158,0.3395110372878219,E
0.32896430116844455,0.3695569898660449,0.35004937370412176,0.3284185377464052,0.3347374710503268,E
0.3277511020635953,0.38128217045654683,0.35988602639259765,0.3384452574103428,0.33797746325540223,E
0.34014078885120075,0.3921324609364159,0.36865727716648594,0.34877959982111795,0.34794968858005176,E
0.35236497322031013,0.40132354857487174,0.37890930147825186,0.35967810298246194,0.3574419830950718,E
0.38329186319570147,0.42030197775307454,0.39412518365776733,0.37436778246440294,0.38618462765410344,E
0.3643090427445949,0.39077336870173834,0.3338565046928042,0.32315392498310624,0.34244191230833254,E
0.3697696160714707,0.40355568496550964,0.3666940852245171,0.35045179252753517,0.35620134678513937,E
0.3440742487746345,0.4310619387102377,0.4015859664039942,0.38639144529878144,0.3945091777164779,E
0.3561723628043309,0.429582074374452,0.40859764942323623,0.3827425564601687,0.389348232063373,E
0.3560346475911948,0.41090628373741345,0.3903843754853899,0.3799877364793654,0.3980280015908798,E
0.3849828995142337,0.41856724316239374,0.3838931049792154,0.36812806225896766,0.3749085574676786,E
0.3465883029035009,0.407533833225781,0.38782211147220613,0.37690456264773886,0.3959780074746904,E
0.3378949451683917,0.4061466812068642,0.3866972867938968,0.37369023969469883,0.3886096638993848,E
0.32046381672483204,0.39327126921749794,0.364961342435023,0.34462510156661547,0.3581578719050229,E
0.3318701377268658,0.3880052539753274,0.35701190116890363,0.343923410376634,0.35766693170569885,E
0.35555250530403176,0.39413849298222453,0.3620736281033538,0.3463659468767286,0.3586609105633308,E
0.36942233468737573,0.388190953405856,0.3638731962105152,0.3414825188850507,0.36428125520453114,E
0.34468874636291985,0.407253350907052,0.38343664695081703,0.36422549763998235,0.3788337140004214,E
0.3472920489616503,0.40321329906329745,0.3813155374274063,0.36396602800356365,0.36989671803104623,E
0.3655097489561573,0.41404348068011654,0.3984880164077918,0.37450777537867147,0.38713338152398513,E
0.34427694639318823,0.3998078125785579,0.3710713652448466,0.3537521086800249,0.359628267609402,E
0.38650153865750947,0.41052714916808614,0.3804016874199187,0.35778207017195557,0.360400028603116,E
0.38406844474086965,0.4186201940673349,0.39607774366758264,0.366937952896719,0.366454769505759,E
0.3680494713292108,0.4103812490116059,0.3863293377528211,0.3710503697595217,0.37721717919620695,E
0.3461516466483271,0.3966027826519113,0.37093365672225126,0.3570801648178595,0.3682581642664473,E
0.34185416886910924,0.39054061379775673,0.3734261634331444,0.35151655006842625,0.369783806279312,E
0.3505123937171433,0.39777405072228705,0.3770313175288096,0.35474326968012465,0.365785229212614,E
0.3403302558403348,0.39322544143982063,0.3631189369720978,0.34175201177132786,0.34949904460689196,E
0.3232041876149957,0.37423690198969045,0.35360523369604857,0.3352990877225774,0.33921650580111906,E
0.3096387531676663,0.3632364675450271,0.3439000198403699,0.3304242681391048,0.34459755380162477,E
0.3404905999306101,0.39173636256956773,0.3672844572166728,0.3445997440922441,0.3619778915944407,E
0.35111737004455357,0.3996707217499945,0.37579850371854673,0.35487994099515474,0.3578574362999695,E
0.3308258981711512,0.40169604248056584,0.38326166219666663,0.3678006156583728,0.3814192088960314,E
0.31655693217441044,0.3870623284899757,0.37206733472718945,0.34801658289970827,0.35327056769554266,E
0.34399743292114005,0.40281798539992764,0.37774756266970133,0.35667273945372063,0.37218258842001817,E
0.3385557920966905,0.4017780894123065,0.37708418607761884,0.3535345557494025,0.3692504068297493,E
0.3356949848336229,0.39360365974554085,0.3720753772042931,0.3510921763810692,0.3644735033213177,E
0.3289919741108577,0.39016061925995005,0.36590902802879305,0.3436987970716663,0.35573590141530603,E
0.34372301152315343,0.4040433808888586,0.3834922858741405,0.3593893381442656,0.36406367848357246,E
0.33570150629421014,0.40729614521021845,0.3858515771822363,0.3653092726029125,0.37476789032966235,E
0.34219054052329595,0.4010706402263211,0.3778037209459057,0.3534678588558931,0.3632357021335755,E
0.35041658978559076,0.2765122794337234,0.291506361383077,0.21223119508627905,0.5180947431600202,I
0.32325834266304776,0.22996572821078518,0.22674461152647504,0.18850303655442466,0.5283310060730768,I
0.3616212487549153,0.2776994401048544,0.2533047447615991,0.24745073857548788,0.48800052436436664,I
0.2009961851923687,0.1288554447043406,0.128575029531563,0.11615199309310846,0.3408084511182931,I
0.35150259059970473,0.23772946837993153,0.27085225238458666,0.3001032141732892,0.3833035063177502,I
0.3437752056809107,0.23138215758344172,0.25496142821665924,0.32156738621831177,0.4748803928842591,I
0.24265221480530605,0.19355522003771516,0.18548675225753697,0.1743376542163314,0.4439107503448469,I
0.22063522067929836,0.1881133681162785,0.17305970357788503,0.13570198338564105,0.49236523135170884,I
0.24453504628232026,0.3807633042083902,0.1094604043325889,0.0867888679483939,0.0795769232849842,I
0.3123295516374675,0.21287107972998007,0.18062680666585187,0.12997525790246664,0.49850587069023633,I
0.3398773679614726,0.23903623308644456,0.1954266691277113,0.15311417476477235,0.508181906816795,I
0.33227459512187013,0.23213700516409894,0.19844611495060996,0.15084288810476773,0.5035394042273967,I
0.40062317117421753,0.288136589266832,0.2707170524890212,0.1686952773260228,0.513771087271563,I
0.39086409642560693,0.2962527801367629,0.3071821847860501,0.2719662147579666,0.54883559680721,I
0.4046126123045016,0.2771533603930901,0.2654783759328255,0.20110119275183738,0.5484836911808006,I
0.3125300892825773,0.27895618503866193,0.3328654951103668,0.26750641856533064,0.5003284512308891,I
0.2882878071956419,0.22734172884770876,0.25982962445602276,0.21394515742153924,0.4853930885803805,I
0.3757203917656628,0.2535337830759331,0.27741181332167136,0.2563810623991812,0.5379028868905674,I
0.29349499283871633,0.2474229597724713,0.24292386774977753,0.2716070059734742,0.5019386847105821,I
0.3424999191495037,0.33117311997699683,0.31221610660613824,0.2528868401346265,0.5765672959989037,I
0.35683471254969773,0.34537734060876596,0.3312875587908006,0.2936926104063551,0.6142694093066915,I
0.3529737547636634,0.34690674257012716,0.33193124727413187,0.29699064822457805,0.571200166886652,I
0.30632474435860396,0.3201041257516025,0.30808828722458964,0.25454469214563624,0.4806934358286995,I
0.29704098673437573,0.3010373116096703,0.28794193667452983,0.26293691572899125,0.546388187671986,I
0.2879084875084971,0.28565824014716606,0.2780092563955007,0.2639166538389899,0.5431004971788865,I
0.3161033902740819,0.29130140806257626,0.3002542265008508,0.28641389092210434,0.5715503985994753,I
0.202347109272141,0.1819456266779036,0.18323212889008333,0.1883456673250214,0.47622435347317593,I
0.19329353552575904,0.14696635923340579,0.16273676023926498,0.18199674948282302,0.45821702184429214,I
0.3674315030655359,0.3665407423949978,0.321891864109045,0.30969769354805166,0.6062902599189701,I
0.3438631111304649,0.34038702295683454,0.30752150203234324,0.2856510203382739,0.5834910805906788,I
0.3255720060159575,0.3136525694448143,0.3026260624471322,0.26815162198472486,0.5916065893337638,I
0.2363708916930724,0.21136048651119635,0.2267162935193823,0.23046189998238936,0.5688440134363474,I
0.1340903478997827,0.13848154831719983,0.13469038283252166,0.16243535776672574,0.5090924160899354,I
0.33691096565076634,0.31246876178572275,0.30791487443239896,0.29266086588298895,0.6069906008925632,I
0.33423776948591666,0.3345312037410018,0.3047130702829246,0.28390499811976644,0.6203949762181656,I
0.3313675169752092,0.33141105288479433,0.3009741093163679,0.2663053765513306,0.6045934971448927,I
0.33983334016217176,0.33937638079039545,0.3136736610568975,0.2754032484619546,0.5902657992239355,I
0.33685127235038986,0.33590196308128034,0.30546809843156675,0.3089997692254915,0.5550516327671454,I
0.3616208914341559,0.3507827661222755,0.3260348524059479,0.2857058572826163,0.57069726235205,I
0.355555146258975,0.37359819152280854,0.3212676301114423,0.29588326694566947,0.5443689539748732,I
0.34479170649988145,0.34615099664063337,0.29712610480116897,0.2648211408752285,0.49445881494878785,I
0.35592139495448194,0.3320778348274733,0.32054199668554395,0.29876754268679045,0.5913745128837132,I
0.3311484034401153,0.3098045665945063,0.29844212396514774,0.3070586366536305,0.5820684582037986,I
0.34939656064129376,0.340375239999774,0.32189991770288356,0.28090355314576343,0.551369438469405,I
0.34873291352343827,0.34675821829948705,0.3151356826577427,0.287014824687564,0.5446588626979211,I
0.3561452859198486,0.3440800466399011,0.327208907180165,0.2912826791346012,0.5749561634533731,I
0.36623646600626286,0.38054588259037486,0.33176345792897266,0.30840771279158946,0.5801207264109377,I
0.42666442186536474,0.3979476395278938,0.3898440333025455,0.3344778265161947,0.6786108559511921,I
0.29978808772104903,0.2915439115415349,0.2756430402320713,0.24904276319754773,0.4926878790852662,I
0.30003790293527255,0.29465807974875036,0.2708096695812489,0.24665427267504295,0.4821970612403308,I
0.27707174156624365,0.2587345249614671,0.25387653809204497,0.26838276656068555,0.4913303198727514,I
0.30063682173626494,0.2953599598673585,0.28395261851363823,0.2596125464608002,0.5330373867600684,I
0.32532482582459243,0.3057559264289993,0.2903707597130783,0.27764040594379386,0.5072234448160333,I
0.3219794491266527,0.3063009324615882,0.2778593410435149,0.2716731288397617,0.47852495146772717,I
0.3111636415434773,0.2582786215161687,0.2964542977064825,0.22734071689992402,0.5085670557659147,I
0.33267514139249416,0.27391722279733016,0.32294332516148855,0.23766866743684306,0.5214413658181339,I
0.3340743714391135,0.2758270449363525,0.2923712810288924,0.2426477640123477,0.5184439341558887,I
0.33731913789705653,0.27958988282672054,0.2955471575082179,0.23925199799816493,0.5232454602227553,I
0.3364240655987546,0.27188350643328524,0.30052253512975896,0.2376047167586846,0.5165710704518466,I
0.33275841254123045,0.27631910196989246,0.2995847560022506,0.23556400150292778,0.5090930146565396,I
0.3295397754441343,0.27292887313388303,0.27920809112033496,0.23891380317093044,0.49757586478555627,I
0.3285241199808678,0.269907898178993,0.3136401916887518,0.23189922235477597,0.5132601844455108,I
0.2559784765029049,0.2223733451950739,0.26484109614149737,0.19412715346817447,0.44893639137920366,I
0.3332675847183555,0.2751126338433422,0.289344595370188,0.24200475906579597,0.5182372154898823,I
0.35023635391674074,0.28536131857186964,0.3168351814144493,0.248710286801368,0.5315859399626311,I
0.3473471317197029,0.29242427243081104,0.31535087276901785,0.2566401503970201,0.5247424460693828,I
0.3432816283544087,0.3027001722280425,0.27410211938575785,0.2655796661690598,0.5051743869380299,I
0.3399094124960641,0.28393496185954004,0.3198570451914395,0.2575587232341209,0.5343080254159834,I
0.3527623985711312,0.29292871388181907,0.3401366012797023,0.2540503633902049,0.5422828000463966,I
0.3310885011476484,0.26932662909654365,0.3217671245307389,0.24813819604015083,0.5289534081139686,I
0.32335267521231237,0.27888602237560445,0.2888001090160196,0.24286225815657045,0.5284914465085228,I
0.33772142594399107,0.28912364388205153,0.27971430665111624,0.2598456483522254,0.5438683654981193,I
0.34196480465308127,0.2851391438773742,0.2861701421564885,0.2575077104937694,0.551113286058229,I
0.34697095939694717,0.28898060309061646,0.31211158894108265,0.25555256370945184,0.5548687743086548,I
0.334402224820989,0.28411867002099717,0.3098843283253338,0.24900182595928663,0.5467457316629151,I
0.3200125277115245,0.27270802950318257,0.26451028929738674,0.24698812150029617,0.5198122644617791,I
0.3156081826962068,0.2733763157629669,0.27236095552174605,0.24046008307911818,0.5078532286370778,I
0.3585344758998276,0.2982948999655716,0.3465046565260226,0.2559569752959369,0.5566158410362068,I
0.332368111429796,0.2633675151649293,0.3124735642799406,0.23959162885065186,0.5332620643283993,I
0.35513576961204374,0.2920637042581348,0.34171643797423323,0.27204232006203394,0.5528896260686638,I
0.36449282000293365,0.3062163107570834,0.3328409816836881,0.2650075489327288,0.5808323690658629,I
0.36495135791741107,0.3076923663812358,0.3243626776923655,0.2697154717436728,0.5849791131958858,I
0.34744186452281317,0.2984684156664233,0.29286671340888076,0.2598526931940405,0.5549579941901968,I
0.3315617614188798,0.28025357463398776,0.32188802174685793,0.24258175258424639,0.5608169026831676,I
0.3193273200582468,0.274150086543257,0.31905715889104896,0.23736956091309444,0.5419890540304387,I
0.3423812438131065,0.2941084676167093,0.28999649266133093,0.2523967382153114,0.553710380336015,I
0.3701990947337966,0.3123877601880023,0.29186989582327383,0.26210848098511946,0.5472183503885771,I
0.3330601671368952,0.2698059577775075,0.3246331169114474,0.2064100539055258,0.5267132788886308,I
0.31529748152762077,0.24943621282771503,0.30505261597058836,0.20286385527041556,0.5249329511871895,I
0.2355680390201356,0.16890175583957323,0.1451992539338404,0.08742735597071329,0.4274682586993702,I
0.3442532031038692,0.2874352275523404,0.32404311098144023,0.22330942573790116,0.5503269883105861,I
0.35731631954724585,0.29764202427774145,0.32548320387815144,0.2287446857675684,0.561819802903068,I
0.36657965210144267,0.30557544038086737,0.31744750980878506,0.24433232405969843,0.5680708603670217,I
